country,manufacturing_site,vendor,molecule_test_type,brand,scheduled_delivery_date_y,vendor_idsum,vendor_idcount,vendor_idmean,vendor_packsum,vendor_packcount,vendor_packmean,vendor_quantitysum,vendor_quantitycount,vendor_quantitymean,vendor_valuesum,vendor_valuecount,vendor_valuemean,vendor_pricesum,vendor_pricecount,vendor_pricemean,vendor_pricesum,vendor_pricecount,vendor_pricemean,vendor_designationsum,vendor_designationcount,vendor_designationmean,vendor_usdsum,vendor_usdcount,vendor_usdmean,vendor_calculatedsum,vendor_calculatedcount,vendor_calculatedmean,vendor_calculatedsum,vendor_calculatedcount,vendor_calculatedmean
Mozambique,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
Uganda,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
Dominican Republic,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
Zambia,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
South Sudan,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
Nigeria,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
Nigeria,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
Malawi,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
South Sudan,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV, Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
South Sudan,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
Nigeria,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
Nigeria,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
Burundi,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
South Sudan,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
Dominican Republic,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
Zambia,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
Zambia,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
Uganda,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
Uganda,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV, Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
Uganda,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
Uganda,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",Generic,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
Haiti,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
Nigeria,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
South Sudan,"Alere Medical Co., Ltd.","Orgenics, Ltd","Chase Buffer, Determine, 100 Tests, 2.5ml x 1 Vial",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
Côte d'Ivoire,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
Côte d'Ivoire,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
South Sudan,"Alere Medical Co., Ltd.","Orgenics, Ltd","Chase Buffer, Determine, 100 Tests, 2.5ml x 1 Vial",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
Nigeria,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
Nigeria,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
Nigeria,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
Nigeria,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
Zambia,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
Nigeria,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
Nigeria,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
Nigeria,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
"Congo, DRC","Alere Medical Co., Ltd.","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
Mozambique,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
Nigeria,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
Tanzania,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
Burundi,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
Zimbabwe,"Alere Medical Co., Ltd.","Orgenics, Ltd","Chase Buffer, Determine, 100 Tests, 2.5ml x 1 Vial",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
Cameroon,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
Zambia,"Alere Medical Co., Ltd.","Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,2013,6531625,137,47676.09489051095,12635,137,92.22627737226277,328858,137,2400.4233576642337,27157144.0,137,198227.32846715327,10163.85,137,74.18868613138686,153.99,137,1.124014598540146,120,137,0.8759124087591241,34604.9,137,252.59051094890512,6696348.396467891,137,48878.455448670735,60021686.533460155,137,438114.5002442347
